Sample Name,Sample #,ID Name,Gear Type,Color,Language
NPG_11_ropes,065,NPG_11_ropes-065,Multiple,multi,
NPG_11_ropes,065,NPG_11_ropes-065,Line,green,
NPG_11_ropes,065,NPG_11_ropes-065,Line,red,
NPG_11_ropes,066,NPG_11_ropes-066,Multiple,multi,
NPG_11_ropes,066,NPG_11_ropes-066,Line,white,
NPG_11_ropes,066,NPG_11_ropes-066,Line,brown,
NPG_11_ropes,067,NPG_11_ropes-067,line,multi,
NPG_11_ropes,067,NPG_11_ropes-067,-,orange,
NPG_11_ropes,067,NPG_11_ropes-067,-,green,
NPG_11_ropes,068,NPG_11_ropes-068,Multiple,multi,
NPG_11_ropes,068,NPG_11_ropes-068,line,brown,
NPG_11_ropes,068,NPG_11_ropes-068,line,black,
NPG_11_ropes,068,NPG_11_ropes-068,line,multi,
NPG_11_ropes,068,NPG_11_ropes-068,-,grey,
NPG_11_ropes,068,NPG_11_ropes-068,-,white,
NPG_11_ropes,069,NPG_11_ropes-069,Multiple,multi,
NPG_11_ropes,069,NPG_11_ropes-069,Line,green,
NPG_11_ropes,069,NPG_11_ropes-069,Line,pink,
NPG_11_ropes,070,NPG_11_ropes-070,Multiple,multi,
NPG_11_ropes,070,NPG_11_ropes-070,Line,grey,
NPG_11_ropes,070,NPG_11_ropes-070,Line,multi,
NPG_11_ropes,070,NPG_11_ropes-070,-,pink,
NPG_11_ropes,070,NPG_11_ropes-070,-,white,
NPG_11_ropes,071,NPG_11_ropes-071,line,multi,
NPG_11_ropes,071,NPG_11_ropes-071,-,green,
NPG_11_ropes,071,NPG_11_ropes-071,-,green,
NPG_11_ropes,071,NPG_11_ropes-071,-,green,
NPG_11_ropes,071,NPG_11_ropes-071,-,green,
NPG_11_ropes,071,NPG_11_ropes-071,-,yellow,
NPG_11_ropes,071,NPG_11_ropes-071,-,white,
NPG_11_ropes,071,NPG_11_ropes-071,-,brown,
NPG_11_ropes,071,NPG_11_ropes-071,-,clear,
NPG_11_ropes,071,NPG_11_ropes-071,-,blue,
NPG_11_ropes,071,NPG_11_ropes-071,-,red,
NPG_11_ropes,071,NPG_11_ropes-071,-,blue,
NPG_11_ropes,071,NPG_11_ropes-071,-,grey,
NPG_11_ropes,071,NPG_11_ropes-071,-,blue,
NPG_11_ropes,071,NPG_11_ropes-071,-,blue,
NPG_11_ropes,071,NPG_11_ropes-071,-,yellow,
NPG_11_ropes,071,NPG_11_ropes-071,-,black,
NPG_11_ropes,071,NPG_11_ropes-071,-,grey,
NPG_11_ropes,071,NPG_11_ropes-071,-,white,
NPG_11_ropes,071,NPG_11_ropes-071,-,green,
NPG_11_ropes,071,NPG_11_ropes-071,-,white,
NPG_11_ropes,071,NPG_11_ropes-071,-,white,
NPG_11_ropes,071,NPG_11_ropes-071,-,green,
NPG_11_ropes,071,NPG_11_ropes-071,-,pink,
NPG_11_ropes,072,NPG_11_ropes-072,Multiple,multi,
NPG_11_ropes,072,NPG_11_ropes-072,Line,green,
NPG_11_ropes,072,NPG_11_ropes-072,Line,green,
NPG_11_ropes,072,NPG_11_ropes-072,Line,black,
NPG_11_ropes,072,NPG_11_ropes-072,Line,green,
NPG_11_ropes,072,NPG_11_ropes-072,Line,green,
NPG_11_ropes,073,NPG_11_ropes-073,Multiple,multi,
NPG_11_ropes,073,NPG_11_ropes-073,Line,green,
NPG_11_ropes,073,NPG_11_ropes-073,Line,green,
NPG_11_ropes,073,NPG_11_ropes-073,Line,white,
NPG_11_ropes,073,NPG_11_ropes-073,Line,green,
NPG_11_ropes,073,NPG_11_ropes-073,Line,white,
NPG_11_ropes,073,NPG_11_ropes-073,Line,green,
NPG_11_ropes,073,NPG_11_ropes-073,Line,blue,
NPG_11_ropes,074,NPG_11_ropes-074,Multiple,multi,
NPG_11_ropes,074,NPG_11_ropes-074,Line,multi,
NPG_11_ropes,074,NPG_11_ropes-074,-,yellow,
NPG_11_ropes,074,NPG_11_ropes-074,-,black,
NPG_11_ropes,074,NPG_11_ropes-074,-,clear,*in needs to be translated folder
NPG_11_ropes,074,NPG_11_ropes-074,Line,red,
NPG_11_ropes,074,NPG_11_ropes-074,Line,white,
NPG_11_ropes,075,NPG_11_ropes-075,other,multi,
NPG_11_ropes,075,NPG_11_ropes-075,-,blue ,
NPG_11_ropes,075,NPG_11_ropes-075,-,white,
NPG_11_ropes,075,NPG_11_ropes-075,-,black,
NPG_11_ropes,075,NPG_11_ropes-075,-,yellow,
NPG_11_ropes,075,NPG_11_ropes-075,-,yellow,
NPG_11_ropes,075,NPG_11_ropes-075,-,green,
NPG_11_ropes,076,NPG_11_ropes-076,line,orange,
NPG_11_ropes,077,NPG_11_ropes-077,line,multi,
NPG_11_ropes,077,NPG_11_ropes-077,-,grey,
NPG_11_ropes,077,NPG_11_ropes-077,-,white,
NPG_11_ropes,078,NPG_11_ropes-078,line,green,
NPG_11_ropes,079,NPG_11_ropes-079,line,white,
NPG_11_ropes,080,NPG_11_ropes-080,Multiple,multi,
NPG_11_ropes,080,NPG_11_ropes-080,line,multi,
NPG_11_ropes,080,NPG_11_ropes-080,-,yellow,
NPG_11_ropes,080,NPG_11_ropes-080,-,orange,
NPG_11_ropes,080,NPG_11_ropes-080,Other,black,
NPG_11_ropes,081,NPG_11_ropes-081,line,grey,
NPG_11_ropes,082,NPG_11_ropes-082,line,multi,
NPG_11_ropes,082,NPG_11_ropes-082,-,green,
NPG_11_ropes,082,NPG_11_ropes-082,-,white,
NPG_11_ropes,083,NPG_11_ropes-083,line,pink,
NPG_11_ropes,084,NPG_11_ropes-084,line,yellow,
NPG_11_ropes,084,NPG_11_ropes-084,-,yellow,
NPG_11_ropes,084,NPG_11_ropes-084,-,yellow,
NPG_11_ropes,085,NPG_11_ropes-085,line,green,
NPG_11_ropes,086,NPG_11_ropes-086,Multiple,multi,
NPG_11_ropes,086,NPG_11_ropes-086,line,multi,
NPG_11_ropes,086,NPG_11_ropes-086,-,white,
NPG_11_ropes,086,NPG_11_ropes-086,-,grey,
NPG_11_ropes,086,NPG_11_ropes-086,line,black,
NPG_11_ropes,087,NPG_11_ropes-087,line,blue,
NPG_11_ropes,088,NPG_11_ropes-088,line,yellow,
NPG_11_ropes,089,NPG_11_ropes-089,line,black,
NPG_11_ropes,090,NPG_11_ropes-090,line,multi,
NPG_11_ropes,090,NPG_11_ropes-090,-,white,
NPG_11_ropes,090,NPG_11_ropes-090,-,orange,
NPG_11_ropes,091,NPG_11_ropes-091,line,white,
NPG_11_ropes,092,NPG_11_ropes-092,line,multi,
NPG_11_ropes,092,NPG_11_ropes-092,-,grey,
NPG_11_ropes,092,NPG_11_ropes-092,-,green,
NPG_11_ropes,092,NPG_11_ropes-092,-,black,
NPG_11_ropes,093,NPG_11_ropes-093,line,green,
NPG_11_ropes,094,NPG_11_ropes-094,line,green,
NPG_11_ropes,095,NPG_11_ropes-095,line,multi,
NPG_11_ropes,095,NPG_11_ropes-095,-,grey,
NPG_11_ropes,095,NPG_11_ropes-095,-,green,
NPG_11_ropes,095,NPG_11_ropes-095,-,green,
NPG_11_ropes,095,NPG_11_ropes-095,-,white,
NPG_11_ropes,095,NPG_11_ropes-095,-,white,
NPG_11_ropes,095,NPG_11_ropes-095,-,green,
NPG_11_ropes,096,NPG_11_ropes-096,line,grey,
NPG_11_ropes,097,NPG_11_ropes-097,line,multi,
NPG_11_ropes,097,NPG_11_ropes-097,-,orange,
NPG_11_ropes,097,NPG_11_ropes-097,-,green,
NPG_11_ropes,098,NPG_11_ropes-098,line,green,
NPG_11_ropes,099,NPG_11_ropes-099,line,green,
NPG_11_ropes,100,NPG_11_ropes-100,line,multi,
NPG_11_ropes,100,NPG_11_ropes-100,-,white,
NPG_11_ropes,100,NPG_11_ropes-100,-,black,
NPG_11_ropes,072,NPG_11_ropes-072,float,blue,Chinese
NPG_11_ropes,062,NPG_11_ropes-062,Float,white,
NPG_11_Scraps,Scraps,NPG_11_Scraps-Scraps,Scraps,Multi,
NPG_11_yellownets,001,NPG_11_yellownets-001,net,yellow,
NPG_11_yellownets,002,NPG_11_yellownets-002,net,yellow,
NPG_11_yellownets,003,NPG_11_yellownets-003,net,yellow,
NPG_11_yellownets,004,NPG_11_yellownets-004,Multiple,yellow,
NPG_11_yellownets,004,NPG_11_yellownets-004,Net,yellow,
NPG_11_yellownets,004,NPG_11_yellownets-004,Line,yellow,
NPG_11_yellownets,005,NPG_11_yellownets-005,Multiple,yellow,
NPG_11_yellownets,005,NPG_11_yellownets-005,Net,yellow,
NPG_11_yellownets,005,NPG_11_yellownets-005,Line,yellow,
NPG_11_yellownets,006,NPG_11_yellownets-006,net,yellow,
NPG_11_yellownets,007,NPG_11_yellownets-007,net,yellow,
NPG_11_yellownets,008,NPG_11_yellownets-008,net,multiple,
NPG_11_yellownets,008,NPG_11_yellownets-008,net,yellow,
NPG_11_yellownets,008,NPG_11_yellownets-008,net,yellow,
NPG_11_yellownets,008,NPG_11_yellownets-008,net,green,
NPG_11_yellownets,009,NPG_11_yellownets-009,net,orange,
NPG_11_yellownets,010,NPG_11_yellownets-010,Net,yellow,
NPG_12,001,NPG_12-1,Multiple,multi,
NPG_13,001,NPG_13-001,Multiple,multi,
NPG_13,001,NPG_13-001,Float,white,Japanese/ Arabic Numbers
NPG_13,002,NPG_13-002,Line,black,
NPG_13,003,NPG_13-003,Hard Plastic,blue,
NPG_13,004,NPG_13-004,Metal,purple,
NPG_13,005,NPG_13-005,Line,yellow,
NPG_13,006,NPG_13-006,Line,multi,
NPG_13,007,NPG_13-007,Line,multi,
NPG_13,008,NPG_13-008,Line,green,
NPG_13,009,NPG_13-009,Line,blue,
NPG_13,010,NPG_13-010,Line,white,
NPG_13,011,NPG_13-011,Line,multi,
NPG_13,012,NPG_13-012,Line,green,
NPG_13,013,NPG_13-013,Line,green,
NPG_13,014,NPG_13-014,Hard Plastic,black,
NPG_13,015,NPG_13-015,Net,grey,
NPG_13,016,NPG_13-016,Line,white,
NPG_13,017,NPG_13-017,Line,white,
NPG_13,018,NPG_13-018,Net,green,
NPG_13,019,NPG_13-019,Line,multi,
NPG_13,020,NPG_13-020,Line,multi,
NPG_13,021,NPG_13-021,Multiple,multi,
NPG_13,022,NPG_13-022,Strapping,blue,
NPG_13,023,NPG_13-023,Net,green,
NPG_13,024,NPG_13-024,Line,green,
NPG_13,025,NPG_13-025,Line,white,
NPG_13,026,NPG_13-026,Multiple,multi,
NPG_13,027,NPG_13-027,Multiple,multi,
NPG_13,028,NPG_13-028,Net,grey ,
NPG_13,029,NPG_13-029,Net,green,
NPG_13,030,NPG_13-030,Strapping,silver,
NPG_13,031,NPG_13-031,Line,blue,
NPG_13,032,NPG_13-032,Line,multi,
NPG_13,033,NPG_13-033,Line,black,
NPG_13,034,NPG_13-034,Line,white,
NPG_13,035,NPG_13-035,Line,black,
NPG_13,036,NPG_13-036,Line,yellow,
NPG_13,037,NPG_13-037,Strapping,grey,
NPG_13,038,NPG_13-038,Line,blue,
NPG_14,001,NPG_14-001,line,grey,
NPG_14,002,NPG_14-002,net,multiple,
NPG_14,002,NPG_14-002,net,blue,
NPG_14,002,NPG_14-002,line,yellow,
NPG_14,002,NPG_14-002,net,blue,
NPG_14,002,NPG_14-002,line,multi,
NPG_14,002,NPG_14-002,-,grey,
NPG_14,002,NPG_14-002,-,white,
NPG_15,001,NPG_15-001,Multiple,multi,*not readable in photos
NPG_15,002,NPG_15-002,Net,green,
NPG_15,003,NPG_15-003,Multiple,multi,
NPG_15,004,NPG_15-004,Net,green,
NPG_15,005,NPG_15-005,Net,multi,
NPG_15,006,NPG_15-006,Net,blue,
NPG_15,007,NPG_15-007,Net,green,
NPG_15,008,NPG_15-008,Net,multi,
NPG_15,009,NPG_15-009,Net,green,
NPG_15,010,NPG_15-010,Line,multi,
NPG_15,011,NPG_15-011,Net,multi,
NPG_15,012,NPG_15-012,Multiple,multi,
NPG_15,013,NPG_15-013,Multiple,multi,
NPG_15,013,NPG_15-013,Float,multi,Arabic numbers
NPG_15,014,NPG_15-014,Line,blue,
NPG_15,015,NPG_15-015,Net,multi,
NPG_15,016,NPG_15-016,Net,gray,
NPG_15,017,NPG_15-017,Net,gray,
NPG_15,018,NPG_15-018,Multiple,multi,
NPG_15,019,NPG_15-019,Multiple,gray,
NPG_15,020,NPG_15-020,Line,multi,
NPG_15,021,NPG_15-021,Other,multi,
NPG_15,022,NPG_15-022,Net,green,
NPG_15,023,NPG_15-023,Line,orange,
NPG_15,024,NPG_15-024,Multiple,multi,
NPG_15,025,NPG_15-025,Net,green,
NPG_15,026,NPG_15-026,Net,green,
NPG_15,027,NPG_15-027,Net,gray,
NPG_15,028,NPG_15-028,Other,multi,
NPG_15,029,NPG_15-029,Net,blue,
NPG_15,030,NPG_15-030,Net,gray,
NPG_15,031,NPG_15-031,Multiple,black,
NPG_15,032,NPG_15-032,Line,white,
NPG_15,033,NPG_15-033,Line,multi,
NPG_15,034,NPG_15-034,Line,multi,
NPG_15,035,NPG_15-035,Net,blue,
NPG_15,036,NPG_15-036,Line,multi,
NPG_15,037,NPG_15-037,Net,gray,
NPG_15,038,NPG_15-038,Net,gray,
NPG_15,039,NPG_15-039,Net,green,
NPG_15,040,NPG_15-040,Net,gray,
NPG_15,041,NPG_15-041,Net,gray,
NPG_15,042,NPG_15-042,Net,gray,
NPG_15,043,NPG_15-043,Monofilament Line,clear,
NPG_15,044,NPG_15-044,Line,gray,
NPG_15,045,NPG_15-045,Net,green,
NPG_15,046,NPG_15-046,Net,green,
NPG_15,047,NPG_15-047,Net,gray,
NPG_15,048,NPG_15-048,Net,gray,
NPG_15,049,NPG_15-049,Net,green,
NPG_15,050,NPG_15-050,Net,green,
NPG_15,051,NPG_15-051,Net,black,
NPG_15,052,NPG_15-052,Net,blue,
NPG_15,053,NPG_15-053,Net,blue,
NPG_15,054,NPG_15-054,Hard Plastic,black,
NPG_15,055,NPG_15-055,Hard Plastic,black,
NPG_15,056,NPG_15-056,Line,white,
NPG_15,057,NPG_15-057,Line,white,
NPG_15,058,NPG_15-058,Net,gray,
NPG_15,059,NPG_15-059,Line,pink,
NPG_15,060,NPG_15-060,Line,multi,
NPG_15,061,NPG_15-061,Line,green,
NPG_15,062,NPG_15-062,Line,blue,
NPG_15,063,NPG_15-063,Net,gray,
NPG_15,064,NPG_15-064,Line,orange,
NPG_15,065,NPG_15-065,Line,black,
NPG_15,066,NPG_15-066,Net,green,
NPG_15,067,NPG_15-067,Line,black,
NPG_15,068,NPG_15-068,Net,blue,
NPG_15,069,NPG_15-069,Hard Plastic,green,
NPG_15,070,NPG_15-070,Hard Plastic,blue,
NPG_15,071,NPG_15-071,Net,orange,
NPG_15,072,NPG_15-072,Net,blue,
NPG_15,073,NPG_15-073,Multiple,multi,
NPG_15,074,NPG_15-074,Multiple,multi,
NPG_15,075,NPG_15-075,Line,blue,
NPG_15,076,NPG_15-076,Line,white,
NPG_15,077,NPG_15-077,Line,brown,
NPG_15,078,NPG_15-078,Monofilament Line,clear,
NPG_15,079,NPG_15-079,Strapping,black,
NPG_15,080,NPG_15-080,Hard Plastic,blue,
NPG_16,026,NPG_16-026,Hard Plastic,green,latin style letters
NPG_16,001,NPG_16-001,Multiple,multi,
NPG_16,002,NPG_16-002,Sheet,brown,
NPG_16,003,NPG_16-003,Sheet,black,
NPG_16,004,NPG_16-004,Multiple,multi,
NPG_16,004,NPG_16-004,Net,blue,
NPG_16,004,NPG_16-004,Line,black,
NPG_16,005,NPG_16-005,Strapping,blue,
NPG_16,006,NPG_16-006,Multiple,multi,
NPG_16,007,NPG_16-007,Line,multi,
NPG_16,008,NPG_16-008,Line,multi,
NPG_16,008,NPG_16-008,-,black,
NPG_16,008,NPG_16-008,-,pink,
NPG_16,009,NPG_16-009,Multiple,green,
NPG_16,009,NPG_16-009,Net,green,
NPG_16,009,NPG_16-009,Line,green,
NPG_16,010,NPG_16-010,Multiple,multi,
NPG_16,010,NPG_16-010,Net,grey,
NPG_16,010,NPG_16-010,Line,grey,
NPG_16,011,NPG_16-011,Line,black,
NPG_16,012,NPG_16-012,Net,grey ,
NPG_16,013,NPG_16-013,Multiple,multi,
NPG_16,014,NPG_16-014,Line,blue,
NPG_16,014,NPG_16-014,-,blue,
NPG_16,014,NPG_16-014,-,blue,
NPG_16,015,NPG_16-015,Line,black,
NPG_16,016,NPG_16-016,Multiple,multi,
NPG_16,016,NPG_16-016,Line,grey,
NPG_16,016,NPG_16-016,Line,blue,
NPG_16,016,NPG_16-016,-,blue,
NPG_16,016,NPG_16-016,-,blue,
NPG_16,017,NPG_16-017,Line,grey,
NPG_16,018,NPG_16-018,Line,white,
NPG_16,019,NPG_16-019,Hard Plastic,green,
NPG_16,020,NPG_16-020,Multiple,multi,
NPG_16,020,NPG_16-020,Line,blue,
NPG_16,020,NPG_16-020,Net,green,
NPG_16,021,NPG_16-021,Hard Plastic,black,
NPG_16,022,NPG_16-022,Line,multi,
NPG_16,023,NPG_16-023,Line,multi,
NPG_16,023,NPG_16-023,-,grey,
NPG_16,023,NPG_16-023,-,orange,
NPG_16,024,NPG_16-024,Net,grey,
NPG_16,025,NPG_16-025,Hard Plastic,red,
NPG_16,027,NPG_16-027,Multiple,multi,
NPG_16,028,NPG_16-028,Multiple,multi,
NPG_16,028,NPG_16-028,Net,white,
NPG_16,028,NPG_16-028,Net,white,
NPG_16,029,NPG_16-029,Net,grey,
NPG_16,030,NPG_16-030,Line,multi,
NPG_16,030,NPG_16-030,-,black,
NPG_16,030,NPG_16-030,-,blue,
NPG_16,031,NPG_16-031,Line,orange,
NPG_16,032,NPG_16-032,Line,black,
NPG_16,033,NPG_16-033,Sheet,black,
NPG_16,034,NPG_16-034,Multiple,multi,
NPG_16,035,NPG_16-035,Line,green,
NPG_16,036,NPG_16-036,Line,green,
NPG_16,037,NPG_16-037,Multiple,multi,
NPG_16,037,NPG_16-037,Line,multi,
NPG_16,037,NPG_16-037,-,white,
NPG_16,037,NPG_16-037,-,blue,
NPG_16,038,NPG_16-038,Line,multi,
NPG_16,038,NPG_16-038,-,white,
NPG_16,038,NPG_16-038,-,red,
NPG_16,039,NPG_16-039,Multiple,multi,
NPG_16,040,NPG_16-040,Line,multi,
NPG_16,041,NPG_16-041,Line,white,
NPG_16,042,NPG_16-042,Line,green,
NPG_16,043,NPG_16-043,Line,green,
NPG_16,044,NPG_16-044,Line,yellow,
NPG_16,045,NPG_16-045,Line,orange,
NPG_16,046,NPG_16-046,Line,multi,
NPG_16,047,NPG_16-047,Multiple,multi,
NPG_16,048,NPG_16-048,Net,green,
NPG_16,049,NPG_16-049,Line,orange,
NPG_16,050,NPG_16-050,Line,yellow,
NPG_16,051,NPG_16-051,Strapping,multi,
NPG_16,051,NPG_16-051,-,white,
NPG_16,052,NPG_16-052,Line,multi,
NPG_16,052,NPG_16-052,-,blue,
NPG_16,052,NPG_16-052,-,blue,
NPG_16,052,NPG_16-052,-,orange,
NPG_16,053,NPG_16-053,Multiple,multi,
NPG_16,053,NPG_16-053,Line,blue,
NPG_16,053,NPG_16-053,Line,blue,
NPG_16,053,NPG_16-053,Net,green,
NPG_16,054,NPG_16-054,Multiple,grey,
NPG_16,054,NPG_16-054,Line,grey,
NPG_16,054,NPG_16-054,Line,grey,
NPG_16,054,NPG_16-054,Net,grey,
NPG_16,055,NPG_16-055,Line,yellow,
NPG_16,056,NPG_16-056,Line,green,
NPG_16,057,NPG_16-057,line,green,
NPG_16,058,NPG_16-058,net,green,
NPG_16,059,NPG_16-059,line,multi,
NPG_16,060,NPG_16-060,strapping,black,
NPG_16,061,NPG_16-061,Multiple,multi,
NPG_16,061,NPG_16-061,Line,green,
NPG_16,061,NPG_16-061,Metal,silver,
NPG_16,061,NPG_16-061,Metal,silver,
NPG_16,062,NPG_16-062,Line,multi,
NPG_16,063,NPG_16-063,Multiple,multi,
NPG_16,063,NPG_16-063,Line,white,
NPG_16,063,NPG_16-063,Line,white,
NPG_16,064,NPG_16-064,Hard plastic,blue,
NPG_16,065,NPG_16-065,Hard plastic,blue,
NPG_16,066,NPG_16-066,Hard plastic,black,
NPG_16,067,NPG_16-067,Monofilament Line,clear,
NPG_16,068,NPG_16-068,Line,white,
NPG_16,069,NPG_16-069,Net,red,
NPG_16,070,NPG_16-070,Line,black,
NPG_16,071,NPG_16-071,Line,pink,
NPG_16,072,NPG_16-072,Line,pink,
NPG_16,073,NPG_16-073,line,red,
NPG_16,074,NPG_16-074,Line,multi,
NPG_16,074,NPG_16-074,-,white,
NPG_16,074,NPG_16-074,-,blue,
NPG_16,075,NPG_16-075,Net,green,
NPG_16,076,NPG_16-076,Net,grey,
NPG_16,077,NPG_16-077,Net,grey,
NPG_16,078,NPG_16-078,Line,blue,
NPG_16,078,NPG_16-078,-,blue,
NPG_16,078,NPG_16-078,-,blue,
NPG_16,079,NPG_16-079,Other,multi,
NPG_16,079,NPG_16-079,-,black,
NPG_16,079,NPG_16-079,-,white,
NPG_16,027,NPG_16-027,Float,black,English
NPG_16,001,NPG_16-001,Float,black,latin style letters
NPG_16,001,NPG_16-001,Float,black,latin style letters arabic numbers
NPG_16,001,NPG_16-001,Float,black,
NPG_16,001,NPG_16-001,Float,black,
NPG_16,063,NPG_16-063,Float,orange,*Possibly Chinese (Might be the same as NPG_11_misc-0580000)
NPG_17,001,NPG_17-001,Multiple,Black,
NPG_17,001,NPG_17-001,Net,Black,
NPG_17,001,NPG_17-001,Line,Black,
NPG_17,002,NPG_17-002,Net,Green,
NPG_17,003,NPG_17-003,Net,Green,
NPG_17,004,NPG_17-004,Line,Multi,
NPG_17,004,NPG_17-004,-,brown,
NPG_17,004,NPG_17-004,-,white,
NPG_17,005,NPG_17-005,Net,Blue,
NPG_17,006,NPG_17-006,Line,Blue,
NPG_17,007,NPG_17-007,Multiple,multi,
NPG_17,007,NPG_17-007,Net,grey,
NPG_17,007,NPG_17-007,Line,multi,
NPG_17,007,NPG_17-007,-,grey,
NPG_17,007,NPG_17-007,-,white,
NPG_17,008,NPG_17-008,Net,Grey,
NPG_17,009,NPG_17-009,Line,Yellow,
NPG_17,010,NPG_17-010,Line,Multi,
NPG_17,010,NPG_17-010,-,green,
NPG_17,010,NPG_17-010,-,Yellow,
NPG_17,011,NPG_17-011,Line,Multi,
NPG_17,011,NPG_17-011,-,green,
NPG_17,012,NPG_17-012,Hard plastic,Black,
NPG_17,013,NPG_17-013,Multiple,Multi,
NPG_17,013,NPG_17-013,Hard Plastic,red,
NPG_17,013,NPG_17-013,Metal,silver,
NPG_17,013,NPG_17-013,Line,multi,
NPG_17,013,NPG_17-013,-,grey,
NPG_17,013,NPG_17-013,-,white,
NPG_17,013,NPG_17-013,Line,blue,
NPG_17,014,NPG_17-014,Multiple,multi,
NPG_17,014,NPG_17-014,Hard Plastic,red,
NPG_17,014,NPG_17-014,Metal,silver,
NPG_17,015,NPG_17-015,Multiple,multple,
NPG_17,015,NPG_17-015,Monofilament Line,clear,
NPG_17,015,NPG_17-015,Metal,grey,
NPG_17,015,NPG_17-015,Metal,silver,
NPG_17,015,NPG_17-015,Metal,silver,
NPG_17,016,NPG_17-016,Strapping,Blue,
NPG_17,017,NPG_17-017,Hard plastic,Black,
NPG_17,018,NPG_17-018,Hard plastic,Green,
NPG_17,019,NPG_17-019,Line,Multi,
NPG_17,019,NPG_17-019,-,white,
NPG_17,019,NPG_17-019,-,grey,
NPG_17,019,NPG_17-019,-,green,
NPG_17,019,NPG_17-019,-,blue,
NPG_17,020,NPG_17-020,Line,White,
NPG_17,021,NPG_17-021,Line,Blue,
NPG_17,022,NPG_17-022,Line,Green,
NPG_17,023,NPG_17-023,Line,Green,
NPG_17,023,NPG_17-023,Line,Green,
NPG_17,023,NPG_17-023,Line,Green,
NPG_17,023,NPG_17-023,Line,Green,
NPG_17,024,NPG_17-024,Line,Black,
NPG_17,025,NPG_17-025,Net,Blue,
NPG_17,025,NPG_17-025,Net,Blue,
NPG_17,025,NPG_17-025,Net,Blue,
NPG_17,026,NPG_17-026,Line,Blue,
NPG_17,027,NPG_17-027,Line,Orange,
NPG_17,028,NPG_17-028,Multiple,multi,
NPG_17,028,NPG_17-028,Line,multi,
NPG_17,028,NPG_17-028,-,white,
NPG_17,028,NPG_17-028,-,blue,
NPG_17,029,NPG_17-029,Net,Orange,
NPG_17,030,NPG_17-030,Sheet,Orange,
NPG_17,031,NPG_17-031,Line,White,
NPG_17,032,NPG_17-032,Net,Multi,
NPG_17,032,NPG_17-032,Net,Grey,
NPG_17,032,NPG_17-032,Net,White,
NPG_17,033,NPG_17-033,Net,Green,
NPG_17,034,NPG_17-034,Net,Green,
NPG_17,035,NPG_17-035,Net,Black,
NPG_17,036,NPG_17-036,hard plastic,Black,
NPG_17,037,NPG_17-037,Line,Blue,
NPG_17,038,NPG_17-038,Line,Yellow,
NPG_17,039,NPG_17-039,Multiple,multi,
NPG_17,039,NPG_17-039,Line,red,
NPG_17,039,NPG_17-039,Line,green,
NPG_17,040,NPG_17-040,Line,White,
NPG_17,041,NPG_17-041,hard plastic,Black,
NPG_17,042,NPG_17-042,Line,Green,
NPG_17,043,NPG_17-043,Multiple,multi,
NPG_17,043,NPG_17-043,Line,green,
NPG_17,043,NPG_17-043,Line,green,
NPG_17,043,NPG_17-043,Line,red,
NPG_17,044,NPG_17-044,Line,White,
NPG_17,045,NPG_17-045,Line,White,
NPG_17,046,NPG_17-046,Net,Green,
NPG_17,047,NPG_17-047,Line,Orange,
NPG_17,048,NPG_17-048,Line,Black,
NPG_17,049,NPG_17-049,Line,Grey,
NPG_17,050,NPG_17-050,Line,Black,
NPG_17,051,NPG_17-051,Line,multi,
NPG_17,051,NPG_17-051,-,white,
NPG_17,051,NPG_17-051,-,blue,
NPG_17,052,NPG_17-052,Strapping,Grey,
NPG_17,053,NPG_17-053,Line,Green,
NPG_17,054,NPG_17-054,Line,Blue,
NPG_17,055,NPG_17-055,Line,White,
NPG_17,056,NPG_17-056,Line,green,
NPG_17,057,NPG_17-057,Line,multi,
NPG_17,057,NPG_17-057,-,grey,
NPG_17,057,NPG_17-057,-,blue,
NPG_17,058,NPG_17-058,Line,Green,
NPG_17,059,NPG_17-059,Multiple,Black,
NPG_17,059,NPG_17-059,hard plastic,Black,
NPG_17,059,NPG_17-059,Line,Black,
NPG_17,060,NPG_17-060,Line,Green,
NPG_17,061,NPG_17-061,Line,Grey,
NPG_17,062,NPG_17-062,Sheet,Pink,
NPG_17,063,NPG_17-063,Net,Orange,
NPG_17,064,NPG_17-064,Net,Blue,
NPG_17,065,NPG_17-065,Line,multi,
NPG_17,065,NPG_17-065,-,blue,
NPG_17,065,NPG_17-065,-,orange,
NPG_17,066,NPG_17-066,Multiple,multi,
NPG_17,066,NPG_17-066,Line,blue,
NPG_17,066,NPG_17-066,Line,green,
NPG_17,066,NPG_17-066,Line,Orange,
NPG_17,067,NPG_17-067,Net,Grey,
NPG_17,068,NPG_17-068,Line,Multi,
NPG_17,068,NPG_17-068,-,Yellow,
NPG_17,068,NPG_17-068,-,blue,
NPG_17,069,NPG_17-069,Line,Multi,
NPG_17,069,NPG_17-069,-,blue,
NPG_17,070,NPG_17-070,Net,Orange,
NPG_17,071,NPG_17-071,Net,Blue,
NPG_17,072,NPG_17-072,Line,Multi,
NPG_17,072,NPG_17-072,-,grey,
NPG_17,072,NPG_17-072,-,blue,
NPG_17,073,NPG_17-073,Hard Plastic,Black,
NPG_17,074,NPG_17-074,Net,Green,
NPG_17,075,NPG_17-075,Line,Multi,
NPG_17,075,NPG_17-075,-,white,
NPG_17,075,NPG_17-075,-,blue,
NPG_17,076,NPG_17-076,Net,multi,
NPG_17,076,NPG_17-076,Net,green,
NPG_17,077,NPG_17-077,Multiple,Green,
NPG_17,077,NPG_17-077,Net,green,
